
 	activityId	subjectId	timeBodyAccMagnitudeMean	timeBodyAccMagnitudeStdDev	timeGravityAccMagnitudeMean	timeGravityAccMagnitudeStdDev	timeBodyAccJerkMagnitudeMean	timeBodyAccJerkMagnitudeStdDev	timeBodyGyroMagnitudeMean	timeBodyGyroMagnitudeStdDev	timeBodyGyroJerkMagnitudeMean	timeBodyGyroJerkMagnitudeStdDev	freqBodyAccMagnitudeMean	freqBodyAccMagnitudeStdDev	freqBodyAccJerkMagnitudeMean	freqBodyAccJerkMagnitudeStdDev	freqBodyGyroMagnitudeMean	freqBodyGyroMagnitudeStdDev	freqBodyGyroJerkMagnitudeMean	freqBodyGyroJerkMagnitudeStdDev	activityType
267	1	21	-1.105579e-01	-0.1524519800	-1.105579e-01	-0.1524519800	-0.1937237200	-0.0853407770	-0.2472477600	-0.296491040	-0.398276470	-0.414691470	-0.0420667140	-0.35357043	-0.0343469940	-0.1608614300	-0.2974783000	-0.4192041600	-0.4383311500	-0.422652980	WALKING
268	1	21	-3.282359e-02	-0.1843855200	-3.282359e-02	-0.1843855200	-0.1281353400	-0.0525453040	-0.2471746000	-0.410147170	-0.424019500	-0.468035710	-0.1245006200	-0.34681041	-0.0947428170	-0.0041651575	-0.4155900500	-0.5093225800	-0.5066745600	-0.456996000	WALKING
269	1	21	-4.905646e-02	-0.2325594900	-4.905646e-02	-0.2325594900	-0.1280459100	-0.1136161200	-0.2666628900	-0.438775050	-0.440562510	-0.496925310	-0.2080354800	-0.36573798	-0.2193508500	0.0037773733	-0.4828961200	-0.5044831100	-0.5658345100	-0.451551620	WALKING
270	1	7	-1.461193e-01	-0.2881065800	-1.461193e-01	-0.2881065800	-0.2696980300	-0.1560140300	-0.4122255300	-0.326900520	-0.379527830	-0.321366580	-0.2571646300	-0.41654456	-0.1363833800	-0.1872981600	-0.3134900800	-0.4559485700	-0.3351998200	-0.350627920	WALKING
271	1	7	-6.904544e-02	-0.1678707100	-6.904544e-02	-0.1678707100	-0.1579354900	0.0076622039	-0.3226287300	-0.190848430	-0.271223490	-0.091330429	-0.0938692790	-0.34195911	-0.0028929129	0.0139075880	-0.1897319400	-0.3338588600	-0.1588775900	-0.070963882	WALKING
272	1	7	-5.609766e-02	-0.1128675800	-5.609766e-02	-0.1128675800	-0.1000389100	0.0761144250	-0.2750538800	-0.149961480	-0.223735510	0.007478116	-0.0131149170	-0.31247727	0.0529662830	0.0980776840	-0.1740605400	-0.2804615000	-0.0682390240	0.031145505	WALKING
273	1	7	-1.411361e-01	-0.1790532200	-1.411361e-01	-0.1790532200	-0.1972264100	-0.0480983990	-0.3600654300	-0.216240750	-0.334133190	-0.102639820	-0.1557391600	-0.31978467	-0.0378698500	-0.0680835020	-0.2831643400	-0.3040444800	-0.1747786400	-0.075207710	WALKING
274	1	21	-6.190309e-02	-0.1926099000	-6.190309e-02	-0.1926099000	-0.0506790610	0.0513706180	-0.2718957700	-0.370615950	-0.404275620	-0.413094780	-0.1572692600	-0.33847764	-0.0677913240	0.1795522900	-0.4013361300	-0.4576569800	-0.5115126900	-0.342840370	WALKING
275	1	25	-4.454730e-01	-0.5836324700	-4.454730e-01	-0.5836324700	-0.5938836300	-0.5982569600	-0.3188718700	-0.255535420	-0.687481630	-0.760204990	-0.5835522800	-0.64768944	-0.6022382000	-0.5949951200	-0.4301885600	-0.2734712300	-0.7615296000	-0.774991800	WALKING
276	1	25	-3.640381e-01	-0.5767025100	-3.640381e-01	-0.5767025100	-0.4799859700	-0.5315124800	-0.3295368400	-0.428267760	-0.628818120	-0.739052470	-0.5240692000	-0.67493577	-0.5074507500	-0.5638728900	-0.4764937000	-0.4929491000	-0.7506569500	-0.742254960	WALKING
277	1	25	-3.836093e-01	-0.5596755100	-3.836093e-01	-0.5596755100	-0.4978785300	-0.5168640600	-0.3626908600	-0.458148180	-0.650998550	-0.745782830	-0.5524801400	-0.63151627	-0.5527261800	-0.4765479000	-0.5265965700	-0.5046008800	-0.7753331800	-0.728037580	WALKING
278	1	25	-3.909021e-01	-0.5803636200	-3.909021e-01	-0.5803636200	-0.5138245400	-0.5378920500	-0.3862292800	-0.517751920	-0.653681540	-0.755688490	-0.5653274500	-0.65365592	-0.5630798800	-0.5084888700	-0.5689220000	-0.5653619000	-0.7700400100	-0.754138050	WALKING
279	1	25	-4.303983e-01	-0.5917989900	-4.303983e-01	-0.5917989900	-0.5658252900	-0.5816349000	-0.3991766900	-0.534794440	-0.672407340	-0.773335230	-0.6075075900	-0.64583244	-0.6182442700	-0.5405972600	-0.6018931400	-0.5695014200	-0.7916162800	-0.766171660	WALKING
280	1	25	-4.622834e-01	-0.5307627500	-4.622834e-01	-0.5307627500	-0.5845420400	-0.5479311300	-0.4391439700	-0.560057500	-0.686281870	-0.764520040	-0.5628928500	-0.58582592	-0.5688303600	-0.5239477400	-0.5987024100	-0.6088128900	-0.7794362900	-0.761663900	WALKING
281	1	25	-4.623828e-01	-0.5297206900	-4.623828e-01	-0.5297206900	-0.5703910200	-0.5218033500	-0.4525247200	-0.534996700	-0.681149840	-0.753299810	-0.5599158900	-0.58594131	-0.5388319500	-0.5029306600	-0.5959385700	-0.5734602600	-0.7759797100	-0.742318760	WALKING
282	1	25	-4.686092e-01	-0.5867852300	-4.686092e-01	-0.5867852300	-0.5868839700	-0.5831150000	-0.4425451300	-0.525617100	-0.697787970	-0.768980620	-0.5945577200	-0.64593825	-0.6014432900	-0.5622985600	-0.6155031100	-0.5483941700	-0.7744036700	-0.777886990	WALKING
283	1	25	-4.397990e-01	-0.5769579500	-4.397990e-01	-0.5769579500	-0.5620495100	-0.5528127500	-0.4113493200	-0.471946180	-0.684362400	-0.757314210	-0.5924756900	-0.63346691	-0.5883496300	-0.5117869000	-0.5543950300	-0.5075038500	-0.7765841700	-0.750138890	WALKING
284	1	25	-4.167902e-01	-0.5675831600	-4.167902e-01	-0.5675831600	-0.5501358000	-0.5373089900	-0.4100607700	-0.464874110	-0.671802050	-0.752600950	-0.6120096200	-0.61089683	-0.5945289600	-0.4742171800	-0.5502559200	-0.4997808900	-0.7768182300	-0.739662450	WALKING
285	1	25	-4.294015e-01	-0.5674661700	-4.294015e-01	-0.5674661700	-0.5572445900	-0.5477131400	-0.4395276000	-0.541206420	-0.684763840	-0.769916630	-0.5737565000	-0.63030913	-0.5708513700	-0.5218075600	-0.6003700300	-0.5797723100	-0.7825236200	-0.768370730	WALKING
286	1	23	-1.716533e-01	-0.2183242700	-1.716533e-01	-0.2183242700	-0.1762529900	-0.0031120340	-0.0408006790	0.311223390	-0.002300066	0.353985460	-0.0919512680	-0.42150313	0.0206748250	-0.0381813640	0.2431730600	0.1326704800	0.1636098400	0.482474550	WALKING
287	1	1	-2.313749e-01	-0.2260738800	-2.313749e-01	-0.2260738800	-0.2380612300	-0.1000355400	-0.2355632400	-0.246477190	-0.348386700	-0.351565430	-0.1988540200	-0.36193937	-0.1066115100	-0.0976745860	-0.2619013100	-0.3662770900	-0.3575208000	-0.388622070	WALKING
288	1	1	-2.144066e-01	-0.2354080800	-2.144066e-01	-0.2354080800	-0.1869559200	-0.0008984829	-0.2468970600	-0.257915870	-0.330017990	-0.338069670	-0.1283041100	-0.42199881	-0.0004771485	-0.0087248183	-0.2468815400	-0.3971727400	-0.3171456900	-0.414915120	WALKING
289	1	7	-2.050211e-01	-0.2613454500	-2.050211e-01	-0.2613454500	-0.3254271700	-0.1244535000	-0.2277883700	-0.336782960	-0.415485230	-0.298355470	-0.1951121800	-0.41612564	-0.1036298800	-0.1569293100	-0.3182569700	-0.4681797600	-0.3168741600	-0.323631870	WALKING
290	1	14	-1.599974e-01	-0.3972597400	-1.599974e-01	-0.3972597400	-0.3841676200	-0.4596997100	-0.1205095000	-0.185059970	-0.527886180	-0.594836450	-0.4080186400	-0.48443030	-0.4227427500	-0.5138881600	-0.2913324000	-0.2529501300	-0.5537832200	-0.686860790	WALKING
291	1	8	-3.790582e-02	-0.1863527000	-3.790582e-02	-0.1863527000	-0.1261905500	-0.1492213000	0.0270952200	-0.217112770	-0.317579700	-0.466076160	-0.1007715300	-0.36535884	-0.0700784420	-0.2669009400	-0.2788805500	-0.3088670000	-0.4269871700	-0.558528220	WALKING
292	1	1	-1.814591e-01	-0.2667726400	-1.814591e-01	-0.2667726400	-0.1527608800	-0.1382186500	-0.2721444300	-0.267343400	-0.314901510	-0.351541090	-0.1692261300	-0.44131389	-0.1515461600	-0.1270645700	-0.2797825600	-0.3862352800	-0.3418274400	-0.411143190	WALKING
293	1	7	-2.501087e-02	-0.1853844000	-2.501087e-02	-0.1853844000	-0.0761872260	0.1053472900	-0.2053059400	-0.017561006	-0.170210380	0.228669700	-0.0561671260	-0.39484658	0.1612831300	0.0237703240	0.0022628392	-0.2061821600	0.1264964600	0.267771510	WALKING
294	1	15	-7.971469e-02	-0.1364281500	-7.971469e-02	-0.1364281500	-0.1900936100	-0.1328533800	-0.1478809200	-0.338190400	-0.466711770	-0.587256130	-0.1050201000	-0.28873852	-0.0891527460	-0.1983396800	-0.3819445000	-0.4215975200	-0.5801859700	-0.626138510	WALKING
295	1	7	-2.698378e-02	-0.0670272110	-2.698378e-02	-0.0670272110	-0.1260275800	0.1020847000	-0.1966014700	-0.032270594	-0.155370420	0.114252650	-0.0031579395	-0.25002071	0.0977587480	0.1064336100	-0.0203028910	-0.2118681000	0.0594553000	0.105344760	WALKING
296	1	7	-1.023518e-01	-0.1864813400	-1.023518e-01	-0.1864813400	-0.2134785900	0.0061808783	-0.2686302800	-0.174348170	-0.235881430	-0.052615738	-0.1336395500	-0.34418280	-0.0270098640	0.0436575060	-0.1552073900	-0.3349379100	-0.1005530800	-0.056575237	WALKING
297	1	1	-1.146922e-01	-0.1944093200	-1.146922e-01	-0.1944093200	-0.1085253600	0.0150532430	-0.1706977100	-0.207805990	-0.268124750	-0.319024480	-0.0938062740	-0.38226598	0.0236261200	-0.0034539952	-0.1843896200	-0.3660932800	-0.3397070900	-0.340026480	WALKING
298	1	26	-1.760359e-01	-0.4278403900	-1.760359e-01	-0.4278403900	-0.3081927000	-0.2681800800	-0.3820860100	-0.569568920	-0.542744350	-0.638783000	-0.3773244000	-0.54694898	-0.2429001200	-0.3050447300	-0.5627912500	-0.6505347200	-0.6146391300	-0.700345150	WALKING
299	1	1	-1.435015e-01	-0.2341956200	-1.435015e-01	-0.2341956200	-0.1747354000	-0.0400122080	-0.1714678700	-0.261258640	-0.334043110	-0.355464340	-0.1855336000	-0.38192078	-0.0202633650	-0.0728571240	-0.2573013200	-0.3940603500	-0.3374987600	-0.426713410	WALKING
300	1	3	-3.066612e-01	-0.3544330000	-3.066612e-01	-0.3544330000	-0.2648209200	-0.1096658500	-0.4558090000	-0.586817390	-0.606952250	-0.620449090	-0.3251732800	-0.47143485	-0.1211432400	-0.1001999800	-0.5902539900	-0.6565326300	-0.6539979400	-0.604477880	WALKING
301	1	26	-2.219755e-01	-0.5164213000	-2.219755e-01	-0.5164213000	-0.3587882700	-0.3363216200	-0.4296047500	-0.629512330	-0.600372980	-0.665220180	-0.4923056800	-0.60516357	-0.3572304600	-0.3140841400	-0.6141592600	-0.7072303100	-0.6648075800	-0.689284000	WALKING
302	1	22	7.153995e-02	-0.1565083400	7.153995e-02	-0.1565083400	0.0386205800	0.1536209400	-0.1848773800	-0.308431880	-0.471627590	-0.559539050	0.0013146606	-0.39213189	0.1346713300	0.1716628100	-0.4689511100	-0.3259544100	-0.5888260700	-0.553389170	WALKING
303	1	13	-1.513794e-01	-0.1938499000	-1.513794e-01	-0.1938499000	-0.1375762800	0.0018350694	-0.1690706600	-0.210656130	-0.415085120	-0.449289740	-0.1445074100	-0.34811970	-0.0549230270	0.0628286710	-0.2720215500	-0.3037495000	-0.4477073700	-0.490111510	WALKING
304	1	21	-1.856345e-01	-0.2571369600	-1.856345e-01	-0.2571369600	-0.2177094100	-0.0706270260	-0.3317330300	-0.387234120	-0.451118590	-0.438517360	-0.1842103000	-0.41701011	-0.0939235780	-0.0478600640	-0.3863957300	-0.4954818200	-0.4892644700	-0.415739600	WALKING
305	1	7	-1.759483e-01	-0.2120189700	-1.759483e-01	-0.2120189700	-0.3041771700	-0.0916767070	-0.4768590000	-0.335470570	-0.429686910	-0.289961060	-0.2063844100	-0.33748890	-0.0632336620	-0.1348893500	-0.3316512600	-0.4548971300	-0.3156282700	-0.305818210	WALKING
306	1	22	6.800964e-02	-0.1450126600	6.800964e-02	-0.1450126600	0.0029606987	0.2266774300	-0.3040319300	-0.391574470	-0.477219000	-0.502700980	-0.0028104440	-0.37027103	0.0712736150	0.3912959200	-0.4741347500	-0.4399958100	-0.5863324800	-0.441961760	WALKING
307	1	22	1.813013e-02	-0.1581947700	1.813013e-02	-0.1581947700	-0.0568335510	0.0563274860	-0.2680120300	-0.375019650	-0.464930900	-0.496113860	-0.0440387970	-0.36098255	-0.0248479180	0.1441939500	-0.4110244300	-0.4573664700	-0.5661731500	-0.448016320	WALKING
308	1	22	-7.125199e-03	-0.1723613700	-7.125199e-03	-0.1723613700	-0.0448003720	0.0630481810	-0.2827894700	-0.423233840	-0.503937460	-0.549261290	-0.0534046580	-0.37641955	0.0418666540	0.0825306120	-0.4799340900	-0.4830790800	-0.6044432500	-0.515390790	WALKING
309	1	21	-2.285882e-01	-0.3349165300	-2.285882e-01	-0.3349165300	-0.2581128800	-0.1350238000	-0.3188828800	-0.361061610	-0.456048900	-0.417596220	-0.2896273100	-0.46497524	-0.2094132500	-0.0540020510	-0.3476182300	-0.4842004100	-0.5152264300	-0.347812780	WALKING
310	1	21	-1.999460e-01	-0.2388029200	-1.999460e-01	-0.2388029200	-0.1920227700	-0.1044747000	-0.2757299100	-0.352067420	-0.423850330	-0.386856630	-0.2076719500	-0.37492529	-0.0598625270	-0.1711296300	-0.3563389400	-0.4624331500	-0.4531748700	-0.350011360	WALKING
311	1	21	-2.284903e-01	-0.3231639600	-2.284903e-01	-0.3231639600	-0.2401959100	-0.1965758900	-0.2973203100	-0.366689700	-0.446822130	-0.399413530	-0.3032795300	-0.43935939	-0.2023621100	-0.1942563800	-0.3644121900	-0.4796912500	-0.4406547500	-0.389627890	WALKING
312	1	21	-1.810800e-01	-0.3485695700	-1.810800e-01	-0.3485695700	-0.1907708800	-0.1068926800	-0.3218476700	-0.407984850	-0.431604530	-0.397312630	-0.3262302600	-0.46232748	-0.1661623100	-0.0424778140	-0.3973065200	-0.5205908000	-0.4873233500	-0.335547660	WALKING
313	1	21	-1.591798e-01	-0.3714025400	-1.591798e-01	-0.3714025400	-0.1517334900	-0.1044393500	-0.2989012400	-0.424027740	-0.438575650	-0.414650950	-0.3432519000	-0.48512335	-0.1787782200	-0.0236675470	-0.3806554200	-0.5623390100	-0.4839474200	-0.373203310	WALKING
314	1	21	-1.424444e-01	-0.2974741100	-1.424444e-01	-0.2974741100	-0.1221797700	-0.1014981300	-0.2559385900	-0.350982250	-0.381387730	-0.391067170	-0.2750448400	-0.41932701	-0.1226587900	-0.0783542890	-0.3432530600	-0.4711793000	-0.4646525700	-0.346499630	WALKING
315	1	21	-9.717785e-02	-0.2566194500	-9.717785e-02	-0.2566194500	-0.1100334600	-0.0164955760	-0.2042947800	-0.314495970	-0.358248570	-0.360623940	-0.2012527300	-0.40512462	-0.0546087450	0.0317254940	-0.3238200200	-0.4275186700	-0.4382514900	-0.312168430	WALKING
316	1	21	-9.890450e-02	-0.3312240800	-9.890450e-02	-0.3312240800	-0.1106502400	-0.0288586260	-0.2214003200	-0.340641790	-0.373503530	-0.419179270	-0.3122996500	-0.44573649	-0.0831864240	0.0327287890	-0.3422902400	-0.4550267700	-0.5014820800	-0.364308380	WALKING
317	1	21	-1.319233e-01	-0.3126562900	-1.319233e-01	-0.3126562900	-0.1167529800	-0.0335464810	-0.2306921000	-0.391869910	-0.367680790	-0.454171130	-0.2860752500	-0.43453286	-0.0820222710	0.0198653710	-0.4645274100	-0.4467157000	-0.5334759100	-0.400536030	WALKING
318	1	21	-1.324729e-01	-0.3022015200	-1.324729e-01	-0.3022015200	-0.1192278500	-0.0505351070	-0.2598458000	-0.413726190	-0.379628860	-0.431446490	-0.2441670400	-0.44540457	-0.1411466300	0.0476123270	-0.4633438500	-0.4800159700	-0.5402959100	-0.350790700	WALKING
319	1	14	-2.317715e-01	-0.3868361000	-2.317715e-01	-0.3868361000	-0.4669517100	-0.4914483700	-0.2182979500	-0.293455640	-0.591087340	-0.661830550	-0.3902359200	-0.47976039	-0.4911547200	-0.4925457700	-0.4046430900	-0.3406804800	-0.6546199000	-0.695035950	WALKING
320	1	14	-1.542096e-01	-0.4158576700	-1.542096e-01	-0.4158576700	-0.3837030600	-0.4513891300	-0.2006620400	-0.107831700	-0.528452870	-0.603079330	-0.4018520900	-0.51419801	-0.4701588200	-0.4311313300	-0.3194034500	-0.1282496000	-0.6287559800	-0.596928750	WALKING
321	1	10	-9.288391e-02	-0.1330959100	-9.288391e-02	-0.1330959100	-0.0786986190	0.0591676040	-0.1216472900	-0.335221230	-0.403528550	-0.536174660	-0.0377614580	-0.32670056	0.1088075500	-0.0137206160	-0.3333905600	-0.4534032400	-0.5509825000	-0.549491620	WALKING
322	1	14	-1.626903e-01	-0.4406176200	-1.626903e-01	-0.4406176200	-0.4011401600	-0.4601194100	-0.1964670700	-0.203987790	-0.530871600	-0.613797740	-0.4889199500	-0.50158796	-0.5038191600	-0.4117080000	-0.3361234600	-0.2532426200	-0.6164053100	-0.636261390	WALKING
323	1	14	-1.836047e-01	-0.4540342300	-1.836047e-01	-0.4540342300	-0.4217103600	-0.4810538000	-0.1874959500	-0.217195940	-0.546130940	-0.614407690	-0.4836858700	-0.52232377	-0.5186093400	-0.4382794900	-0.3820354800	-0.2460216300	-0.6244113800	-0.628330040	WALKING
324	1	14	-2.462635e-01	-0.4783730900	-2.462635e-01	-0.4783730900	-0.4866530400	-0.5301619200	-0.2536551100	-0.263874360	-0.577148600	-0.670614310	-0.5292557500	-0.53225448	-0.5472297900	-0.5088980700	-0.4122095700	-0.2945568100	-0.6660970200	-0.700119880	WALKING
325	1	26	-3.841254e-01	-0.4145109100	-3.841254e-01	-0.4145109100	-0.4593257400	-0.2776706800	-0.5195390100	-0.571013120	-0.629219270	-0.583404960	-0.3820759400	-0.52396292	-0.3268360100	-0.2234380000	-0.5890346100	-0.6324385200	-0.6142656400	-0.573390420	WALKING
326	1	26	-3.306630e-01	-0.4382804000	-3.306630e-01	-0.4382804000	-0.3601683100	-0.2976326400	-0.4785726300	-0.591115740	-0.559588880	-0.567425580	-0.4118246200	-0.54061648	-0.3994009400	-0.1896321700	-0.6260109300	-0.6371062600	-0.6386073800	-0.516740850	WALKING
327	1	23	-8.887332e-02	-0.1499924500	-8.887332e-02	-0.1499924500	-0.0629608980	0.0538072640	0.0411039430	0.411948810	0.147930100	0.453068810	0.0031408649	-0.38289866	0.0940549010	-0.0049775488	0.5308382700	0.0608194530	0.4035192900	0.425116290	WALKING
328	1	5	6.193982e-02	-0.2213323200	6.193982e-02	-0.2213323200	-0.1169554600	-0.1448817500	-0.1846424300	-0.450526710	-0.292163990	-0.283471720	-0.0481917700	-0.46095307	-0.0706071180	-0.2565684600	-0.4059546800	-0.5856207400	-0.3506019300	-0.251512730	WALKING
329	1	1	-1.797502e-01	-0.1800645500	-1.797502e-01	-0.1800645500	-0.1303324800	0.0903634270	-0.2127639100	-0.205724180	-0.281240370	-0.271909320	-0.0834410340	-0.36752882	0.1080237200	0.0598991830	-0.2162988200	-0.3368838300	-0.2704888800	-0.325535520	WALKING
330	1	7	-1.075920e-01	-0.2817175500	-1.075920e-01	-0.2817175500	-0.2050508900	-0.0276997480	-0.2766788800	-0.207542990	-0.315148570	-0.103510110	-0.2167829200	-0.43251326	0.0464524980	-0.1310616200	-0.1621021900	-0.3850451300	-0.1368564900	-0.123555360	WALKING
331	1	8	-4.050552e-02	-0.1864507700	-4.050552e-02	-0.1864507700	-0.1478403800	-0.1891014700	0.0154404230	-0.253123330	-0.332598830	-0.404920740	-0.0794949460	-0.38017442	-0.1570987500	-0.2376325400	-0.2915009000	-0.3551133100	-0.3774203200	-0.486120100	WALKING
332	1	14	-2.203043e-01	-0.4701079700	-2.203043e-01	-0.4701079700	-0.4297162800	-0.5036269300	-0.1673413800	-0.228739140	-0.516721010	-0.553871460	-0.4792245000	-0.54681887	-0.4918823700	-0.5215443300	-0.2994046900	-0.3124403700	-0.5346179700	-0.613194540	WALKING
333	1	15	-1.354726e-01	-0.2212956000	-1.354726e-01	-0.2212956000	-0.2979670300	-0.2282945300	-0.1382046800	-0.190652570	-0.540564690	-0.591343190	-0.1678640900	-0.37399605	-0.2600009200	-0.1946321400	-0.3347228400	-0.2350944100	-0.5924054700	-0.617647590	WALKING
334	1	28	-1.590038e-01	-0.3790875200	-1.590038e-01	-0.3790875200	-0.3205377300	-0.3360272300	0.0011356770	-0.388166480	-0.564273640	-0.575622430	-0.3302981300	-0.50458361	-0.2952355200	-0.3965569600	-0.5082388100	-0.4153655100	-0.5751963800	-0.605686990	WALKING
335	1	18	-2.281913e-01	-0.3432287100	-2.281913e-01	-0.3432287100	-0.3273555300	-0.3444827700	-0.4925094600	-0.544841470	-0.558423490	-0.603541810	-0.2583456100	-0.49839407	-0.3243319800	-0.3749828800	-0.4957871500	-0.6682216900	-0.5791713500	-0.666675510	WALKING
336	1	18	-2.355518e-01	-0.3627762500	-2.355518e-01	-0.3627762500	-0.3057378200	-0.3817850200	-0.4694179900	-0.549785160	-0.564506750	-0.623682590	-0.3302839300	-0.48053365	-0.3672079000	-0.4031494400	-0.5256625500	-0.6488282400	-0.5964316700	-0.689529820	WALKING
337	1	15	-6.815865e-02	-0.1367096000	-6.815865e-02	-0.1367096000	-0.1519906600	-0.1151252100	-0.1076201000	-0.357236920	-0.477718450	-0.598360000	-0.0490301070	-0.32454829	-0.1253524300	-0.1083753000	-0.3981482900	-0.4393182000	-0.6243367700	-0.593062890	WALKING
338	1	15	-8.179949e-02	-0.2509065700	-8.179949e-02	-0.2509065700	-0.2220239400	-0.1924844800	-0.1071959600	-0.369234260	-0.467388570	-0.636024270	-0.1287242300	-0.44640205	-0.1274385000	-0.2889675600	-0.3990738000	-0.4570471000	-0.6238264500	-0.679140950	WALKING
339	1	3	-2.421874e-01	-0.3608335900	-2.421874e-01	-0.3608335900	-0.2824433700	-0.1242207800	-0.4616333700	-0.620404800	-0.595968570	-0.610456130	-0.3272555000	-0.47957625	-0.1333875300	-0.1185622600	-0.6547892400	-0.6617224800	-0.6302050000	-0.611585530	WALKING
340	1	22	4.503239e-02	-0.1519883100	4.503239e-02	-0.1519883100	0.0227931300	0.0997460280	-0.1583396200	-0.390004340	-0.466497440	-0.547378730	-0.0141215360	-0.37303325	0.0884227080	0.1063031600	-0.4327560900	-0.4651476400	-0.5787156700	-0.538741890	WALKING
341	1	20	3.049618e-03	-0.2491382700	3.049618e-03	-0.2491382700	-0.0930987550	-0.0439031150	0.0178612790	-0.023429980	-0.278678200	-0.100046530	-0.0906759490	-0.47322565	-0.0216814000	-0.0778846520	-0.0422331990	-0.1802069500	-0.1449483600	-0.106185150	WALKING
342	1	7	-4.023793e-02	-0.1251035400	-4.023793e-02	-0.1251035400	-0.0978173750	0.1460889400	-0.2526851300	-0.122080280	-0.174934050	0.097617957	-0.0317367030	-0.31855721	0.0387991410	0.2616668100	-0.1109956400	-0.2852332400	-0.0363723830	0.184040950	WALKING
343	1	7	-3.199251e-02	-0.0619291370	-3.199251e-02	-0.0619291370	-0.0588271930	0.1841008600	-0.2326302800	-0.085793669	-0.180798070	0.145976520	0.0269758650	-0.26185933	0.1709712600	0.1928525300	-0.0475929950	-0.2776761500	0.0310690070	0.208143260	WALKING
344	1	8	1.189270e-01	-0.1787486800	1.189270e-01	-0.1787486800	-0.0448110410	-0.1975436900	0.0860727720	-0.164959420	-0.409207370	-0.601219990	-0.1111984500	-0.34699289	-0.1230963200	-0.3083951000	-0.2756770800	-0.2333895800	-0.5772393000	-0.663654070	WALKING
345	1	22	8.732638e-02	-0.1717914900	8.732638e-02	-0.1717914900	0.0013266851	0.1342204900	-0.2642481800	-0.387280840	-0.488425670	-0.500752700	-0.0509840500	-0.37752438	0.0541910030	0.2207787400	-0.4893958500	-0.4248811400	-0.5945061000	-0.431418150	WALKING
346	1	26	-1.776582e-01	-0.4358712900	-1.776582e-01	-0.4358712900	-0.2190522000	-0.2166508500	-0.3456062900	-0.473617950	-0.479063980	-0.580652770	-0.3704324100	-0.56354939	-0.1864585200	-0.2617946600	-0.4861251200	-0.5561923700	-0.5893018600	-0.598773510	WALKING
347	1	2	-3.564299e-01	-0.4435386500	-3.564299e-01	-0.4435386500	-0.3907957000	-0.3179645100	-0.4169409900	-0.545688810	-0.652375400	-0.705729750	-0.3682961500	-0.57722126	-0.3322675500	-0.3036107500	-0.5743317400	-0.6038439300	-0.6899014600	-0.749654180	WALKING
348	1	2	-2.956079e-01	-0.4386866200	-2.956079e-01	-0.4386866200	-0.2946102900	-0.2450736900	-0.4598877700	-0.604575310	-0.638266730	-0.691820200	-0.3718473900	-0.56717287	-0.2248234500	-0.2733115100	-0.6330173300	-0.6524883500	-0.6792464500	-0.731633400	WALKING
